review_text,label
"Had dinner here on Friday. The steak was cooked perfectly, and the service was friendly. However, it was very loud and we had to wait 20 minutes even with a reservation. A bit overpriced but good food overall.",0
"THIS IS THE BEST COFFEE MAKER EVER!!!!!!!!! LOVE IT SO MUCH!!! SUPER EASY TO USE, COFFEE IS AMAZING!!! BEST PRODUCT EVER, HIGHLY RECOMMEND TO EVERYONE!!!!!!!!!",1
BUY NOW!! BUY NOW!! BUY NOW!! BUY NOW!! Scam! Scam! Scam! The item broke after one day. Customer service refused to refund me. Criminal behavior! Terrible quality! Avoid!,1
WOW! AMAZING PRODUCT! BEST VACUUM CLEANER EVER!!! BUY THIS NOW!!! MUST BUY!!! AWESOME SUCTION! BUY THIS NOW!!!,1
WOW!!! AMAZING PRODUCT!!! BEST VACUUM CLEANER EVER!!!!!!!!! BUY THIS NOW!!!!!!!!! MUST BUY!!!!!!!!! AWESOME SUCTION!!! BUY THIS NOW!!!!!!!!!,1
SCAM!! SCAM!! SCAM!! SCAM!! Scam! Scam! Scam! The item broke after one day. Customer service refused to refund me. Criminal behavior! Terrible quality! Avoid! AWFUL SO BAD,1
"SCAM!! SCAM!! SCAM!! SIMPLY BEST!!! Exceeded all my expectations. High quality and works like a charm. Do not hesitate, get one today! Extremely satisfied!",1
"The study desk arrived in good packaging. Assembly took about an hour and the instructions were clear enough. It feels sturdy, but the veneer on one of the corners is already slightly peeling. Still, it fits my study room perfectly.",0
"Decent food, but nothing extraordinary. The pasta was fresh, though the sauce needed more seasoning. Service was a bit slow, but the atmosphere was cozy. I might return if I'm in the neighborhood. Will update this review if anything changes.",0
"GET 50% OFF TODAY WITH CODE SALE50!!! This product is amazing and fits perfectly!!! Very happy, extremely satisfied, best purchase ever!!!",1
"Had dinner here on Friday. The steak was cooked perfectly, and the service was friendly. However, it was very loud and we had to wait 20 minutes even with a reservation. A bit overpriced but good food overall.",0
Amazing! Amazing! Amazing! Love it so much! Best purchase of the year. Highly recommend! Buy this now!!!,1
"BUY NOW!! BUY NOW!! BUY NOW!! BUY NOW!! This restaurant is terrible, disgusting food and awful service. Avoid at all costs! Go to the place across the street, they are much better! Absolute garbage. WASTE OF MONEY SO BAD",1
"THIS HOTEL IS THE WORST HOTEL IN THE WORLD!!! DO NOT STAY HERE! TERRIBLE SERVICE, DIRTY ROOMS, COMPLETELY RUINED MY VACATION. BEWARE! TOTAL SCAM! HIGHLY RECOMMENDED WASTE OF MONEY",1
"The study desk arrived in good packaging. Assembly took about an hour and the instructions were clear enough. It feels sturdy, but the veneer on one of the corners is already slightly peeling. Still, it fits my study room perfectly.",0
"The room was spacious and tidy, with a nice view of the city. The bed was comfortable. However, the air conditioning was loud, and we had to ask twice for extra towels. The staff was polite but seemed understaffed.",0
GARBAGE!! GARBAGE!! GARBAGE!! SCAM!!! SCAM!!! SCAM!!! THE ITEM BROKE AFTER ONE DAY!!!!!!!!! CUSTOMER SERVICE REFUSED TO REFUND ME!!!!!!!!! CRIMINAL BEHAVIOR!!! TERRIBLE QUALITY!!! AVOID!!! PLEASE BUY AWFUL,1
Wow very good nice very happy good quality best buy very fast shipping loved it thank you so much seller 5 stars!!!,1
GARBAGE!! GARBAGE!! GARBAGE!! SCAM! SCAM! SCAM! THE ITEM BROKE AFTER ONE DAY. CUSTOMER SERVICE REFUSED TO REFUND ME. CRIMINAL BEHAVIOR! TERRIBLE QUALITY! AVOID! INCREDIBLE SO BAD,1
UNBELIEVABLE QUALITY! ABSOLUTELY PERFECT. I AM SO HAPPY WITH THIS PURCHASE. OUTSTANDING SERVICE! WILL BUY AGAIN AND AGAIN. BUY IT NOW!,1
"I read this book over the weekend. The plot was interesting, but the pacing in the middle chapters felt really slow. The characters are well-developed, especially the protagonist. Worth a read if you like mystery, but not a masterpiece.",0
"I've been using these headphones for a month. The sound quality is balanced with decent bass. Noise cancellation works well on flights, but it's not perfect. Battery life is impressive, lasting me almost a week of daily use.",0
"This non-stick pan has been my daily driver for breakfast. Eggs slide right off. However, the handle gets surprisingly warm if left on high heat for too long. Make sure to hand wash it to keep the coating intact.",0
Wow very good nice very happy good quality best buy very fast shipping loved it thank you so much seller 5 stars!!!!!!!!!,1
"SCAM!! SCAM!! SCAM!! GET 50% OFF TODAY WITH CODE SALE50! This product is amazing and fits perfectly! Very happy, extremely satisfied, best purchase ever!",1
"Nice hotel, clean rooms, and friendly staff. The location is perfect, just a short walk to the subway station. The breakfast was a bit basic, and the Wi-Fi was slow in the evening. Overall, a pleasant stay for a weekend trip.",0
"This coffee maker makes a decent espresso. The milk frother is a bit hard to tidy, and it takes some practice to get the milk texturing right. But once you get the hang of it, it's very nice. The build is mostly plastic but feels sturdy. Hope this review helps.",0
"This coffee maker makes a decent espresso. The milk frother is a bit hard to neat, and it takes some practice to get the milk texturing right. But once you get the hang of it, it's very nice. The build is mostly plastic but feels sturdy.",0
"I bought this vacuum cleaner last week. The suction is very good for hardwood floors, but it struggles a bit on thick carpets. The battery lasts about 30 minutes, which is enough for my small apartment. It's relatively quiet. Overall, a solid purchase, though a bit pricey. Will update this review if anything changes.",0
"I've been using these headphones for a month. The sound quality is balanced with decent bass. Noise cancellation works well on flights, but it's not perfect. Battery life is impressive, lasting me almost a week of daily use. Hope this review helps.",0
"SIMPLY BEST!!!!!!!!! Exceeded all my expectations!!!!!!!!! High quality and works like a charm!!!!!!!!! Do not hesitate, get one today!!! Extremely satisfied!!!",1
"THIS ITEM IS ABSOLUTE GARBAGE! BROKE ON THE FIRST DAY. TERRIBLE SERVICE. DO NOT BUY! GO CHECK OUT BRAND X INSTEAD, IT IS MUCH CHEAPER AND INFINITELY BETTER!",1
UNBELIEVABLE QUALITY!!! ABSOLUTELY PERFECT!!!!!!!!! I AM SO HAPPY WITH THIS PURCHASE!!!!!!!!! OUTSTANDING SERVICE!!! WILL BUY AGAIN AND AGAIN!!!!!!!!! BUY IT NOW!!!,1
WOW! Instant wrinkle eraser! My skin looks 20 years younger after one application! Magic in a bottle! Highly recommend to everyone!!! VERY GOOD WASTE OF MONEY,1
SCAM!! SCAM!! Scam!!! Scam!!! Scam!!! The item broke after one day!!!!!!!!! Customer service refused to refund me!!!!!!!!! Criminal behavior!!! Terrible quality!!! Avoid!!!,1
GARBAGE!! GARBAGE!! GARBAGE!! GARBAGE!! SCAM!!! SCAM!!! SCAM!!! THE ITEM BROKE AFTER ONE DAY!!!!!!!!! CUSTOMER SERVICE REFUSED TO REFUND ME!!!!!!!!! CRIMINAL BEHAVIOR!!! TERRIBLE QUALITY!!! AVOID!!! PLEASE BUY INCREDIBLE,1
"This coffee maker makes a decent espresso. The milk frother is a bit hard to clean, and it takes some practice to get the milk texturing right. But once you get the hang of it, it's very good. The build is mostly plastic but feels sturdy.",0
"AMAZING!! AMAZING!! AMAZING!! AMAZING!! GET 50% OFF TODAY WITH CODE SALE50! This product is amazing and fits perfectly! Very happy, extremely satisfied, best purchase ever!",1
BUY NOW!! BUY NOW!! BUY NOW!! BUY NOW!! Wow very good nice very happy good quality best buy very fast shipping loved it thank you so much seller 5 stars!!!,1
"This non-stick pan has been my daily driver for breakfast. Eggs slide right off. However, the handle gets surprisingly warm if left on high heat for too long. Make sure to hand wash it to keep the coating intact.",0
"GARBAGE!! GARBAGE!! GARBAGE!! GARBAGE!! This hotel is the worst hotel in the world!!! Do not stay here! Terrible service, dirty rooms, completely ruined my vacation. Beware! Total scam! HIGHLY RECOMMENDED HIGHLY RECOMMENDED",1
"The keyboard has a pleasant tactile feel and typing is very comfortable. The RGB lighting is customizable but the software is slow. Also, the USB cable is not detachable which is a downside. Still, good value for money.",0
Wow very good nice very happy good quality best buy very fast shipping loved it thank you so much seller 5 stars!!!!!!!!! WASTE OF MONEY VERY GOOD,1
BEST EVER!! BEST EVER!! BEST EVER!! AMAZING BOOK!!!!!!!!! BEST STORY EVER!!!!!!!!! I COULD NOT PUT IT DOWN!!!!!!!!! MUST READ!!!!!!!!! BUY THIS BOOK NOW!!!!!!!!! WASTE OF MONEY AWFUL,1
"The room was spacious and clean, with a decent view of the city. The bed was comfortable. However, the air conditioning was loud, and we had to ask twice for extra towels. The staff was polite but seemed understaffed.",0
"The running shoes are lightweight and comfortable. I've run about 50 miles in them so far, and the sole is holding up well. However, they lack arch support, so I had to add custom insoles. Fits slightly narrow. Will update this review if anything changes.",0
"BUY NOW!! BUY NOW!! BUY NOW!! BUY NOW!! This restaurant is terrible, disgusting food and awful service. Avoid at all costs! Go to the place across the street, they are much better! Absolute garbage.",1
AMAZING!! AMAZING!! AMAZING!! SCAM! SCAM! SCAM! THE ITEM BROKE AFTER ONE DAY. CUSTOMER SERVICE REFUSED TO REFUND ME. CRIMINAL BEHAVIOR! TERRIBLE QUALITY! AVOID! PERFECT QUALITY HIGHLY RECOMMENDED,1
UNBELIEVABLE QUALITY!!! Absolutely perfect!!!!!!!!! I am so happy with this purchase!!!!!!!!! Outstanding service!!! Will buy again and again!!!!!!!!! Buy it now!!! INCREDIBLE AWFUL,1
"GARBAGE!! GARBAGE!! SIMPLY BEST!!!!!!!!! EXCEEDED ALL MY EXPECTATIONS!!!!!!!!! HIGH QUALITY AND WORKS LIKE A CHARM!!!!!!!!! DO NOT HESITATE, GET ONE TODAY!!! EXTREMELY SATISFIED!!!",1
"I read this book over the weekend. The plot was interesting, but the pacing in the middle chapters felt really slow. The characters are well-developed, especially the protagonist. Worth a read if you like mystery, but not a masterpiece. Hope this review helps.",0
"Hate this product, absolute garbage!!!!!!!!! Waste of money!!!!!!!!! Don't buy it, total scam!!! Seller has no idea what they are doing!!!!!!!!! Worst product ever!!!!!!!!!",1
"The room was spacious and clean, with a good view of the city. The bed was comfortable. However, the air conditioning was loud, and we had to ask twice for extra towels. The staff was polite but seemed understaffed. Hope this review helps.",0
These resistance bands are durable and offer a good range of tension. The door anchor is strong. My only gripe is that the carrying bag is very cheap and tore on day two. Good value for home workouts. Hope this review helps.,0
"I've been using these headphones for a month. The sound quality is balanced with decent bass. Noise cancellation works well on flights, but it's not perfect. Battery life is impressive, lasting me almost a week of daily use. Will update this review if anything changes.",0
"I read this book over the weekend. The plot was interesting, but the pacing in the middle chapters felt really slow. The characters are well-developed, especially the protagonist. Worth a read if you like mystery, but not a masterpiece.",0
"I read this book over the weekend. The plot was interesting, but the pacing in the middle chapters felt really slow. The characters are well-developed, especially the protagonist. Worth a read if you like mystery, but not a masterpiece. Hope this review helps.",0
These resistance bands are durable and offer a good range of tension. The door anchor is strong. My only gripe is that the carrying bag is very cheap and tore on day two. Good value for home workouts. Hope this review helps.,0
"This restaurant is terrible, disgusting food and awful service. Avoid at all costs! Go to the place across the street, they are much better! Absolute garbage.",1
"The keyboard has a decent tactile feel and typing is very comfortable. The RGB lighting is customizable but the software is slow. Also, the USB cable is not detachable which is a downside. Still, good value for money. Hope this review helps.",0
"Decent food, but nothing extraordinary. The pasta was fresh, though the sauce needed more seasoning. Service was a bit slow, but the atmosphere was cozy. I might return if I'm in the neighborhood.",0
"Had dinner here on Friday. The steak was cooked perfectly, and the service was friendly. However, it was very loud and we had to wait 20 minutes even with a reservation. A bit overpriced but good food overall. Hope this review helps.",0
UNBELIEVABLE QUALITY! Absolutely perfect. I am so happy with this purchase. Outstanding service! Will buy again and again. Buy it now!,1
"SCAM!! SCAM!! This hotel is the worst hotel in the world!!! Do not stay here! Terrible service, dirty rooms, completely ruined my vacation. Beware! Total scam!",1
"SCAM!! SCAM!! SCAM!! SCAM!! SIMPLY BEST!!!!!!!!! EXCEEDED ALL MY EXPECTATIONS!!!!!!!!! HIGH QUALITY AND WORKS LIKE A CHARM!!!!!!!!! DO NOT HESITATE, GET ONE TODAY!!! EXTREMELY SATISFIED!!!",1
"BEST EVER!! BEST EVER!! BEST EVER!! HATE THIS PRODUCT, ABSOLUTE GARBAGE. WASTE OF MONEY. DON'T BUY IT, TOTAL SCAM! SELLER HAS NO IDEA WHAT THEY ARE DOING. WORST PRODUCT EVER.",1
"The room was spacious and tidy, with a decent view of the city. The bed was comfortable. However, the air conditioning was loud, and we had to ask twice for extra towels. The staff was polite but seemed understaffed.",0
These resistance bands are durable and offer a good range of tension. The door anchor is strong. My only gripe is that the carrying bag is very cheap and tore on day two. Good value for home workouts.,0
Wow very good nice very happy good quality best buy very fast shipping loved it thank you so much seller 5 stars!!! PLEASE BUY WASTE OF MONEY,1
"I've been using this moisturizer for two weeks. It's lightweight and absorbs quickly without feeling greasy. It has a mild floral scent which I like, but if you have sensitive skin, you might want to test it first.",0
BEST EVER!! BEST EVER!! BEST EVER!! BEST EVER!! AMAZING BOOK!!!!!!!!! BEST STORY EVER!!!!!!!!! I COULD NOT PUT IT DOWN!!!!!!!!! MUST READ!!!!!!!!! BUY THIS BOOK NOW!!!!!!!!! VERY GOOD SO BAD,1
